registration_ID,student_ID,student_name,unit_ID,registration_date
REG1860,SCT211-0620/2021,Joel Mclaughlin,UNIT003,2024-08-10
REG1861,SCT211-0621/2021,Dr. Ronald Sexton,UNIT006,2024-02-18
REG1862,SCT211-0621/2021,Dr. Ronald Sexton,UNIT004,2023-11-25
REG1863,SCT211-0621/2021,Dr. Ronald Sexton,UNIT001,2022-07-09
REG1864,SCT211-0622/2022,Jennifer Turner,UNIT001,2024-09-09
REG1865,SCT211-0622/2022,Jennifer Turner,UNIT003,2023-11-04
REG1866,SCT211-0622/2022,Jennifer Turner,UNIT002,2022-05-06
REG1867,SCT211-0623/2022,Dr. Angela Orozco,UNIT004,2023-01-18
REG1868,SCT211-0623/2022,Dr. Angela Orozco,UNIT003,2022-05-19
REG1869,SCT211-0623/2022,Dr. Angela Orozco,UNIT005,2023-12-25
REG1870,SCT211-0624/2023,Kelli Wheeler,UNIT006,2023-11-07
REG1871,SCT211-0624/2023,Kelli Wheeler,UNIT005,2022-12-10
REG1872,SCT211-0624/2023,Kelli Wheeler,UNIT004,2022-11-13
REG1873,SCT211-0625/2023,Brian Meyer,UNIT002,2023-10-29
REG1874,SCT211-0625/2023,Brian Meyer,UNIT004,2023-12-03
REG1875,SCT211-0625/2023,Brian Meyer,UNIT005,2024-12-13
REG1876,SCT211-0626/2022,Scott Black,UNIT006,2022-01-16
REG1877,SCT211-0626/2022,Scott Black,UNIT001,2024-12-04
REG1878,SCT211-0626/2022,Scott Black,UNIT004,2024-09-18
REG1879,SCT211-0627/2021,Diana Frank MD,UNIT001,2023-08-08
REG1880,SCT211-0627/2021,Diana Frank MD,UNIT002,2024-11-12
REG1881,SCT211-0627/2021,Diana Frank MD,UNIT004,2022-07-31
REG1882,SCT211-0628/2024,Catherine Johnson,UNIT006,2023-08-06
REG1883,SCT211-0628/2024,Catherine Johnson,UNIT002,2023-10-23
REG1884,SCT211-0628/2024,Catherine Johnson,UNIT003,2022-01-16
REG1885,SCT211-0629/2021,Spencer Patel,UNIT006,2023-10-07
REG1886,SCT211-0629/2021,Spencer Patel,UNIT004,2023-05-22
REG1887,SCT211-0629/2021,Spencer Patel,UNIT005,2022-06-03
REG1888,SCT211-0630/2024,Christopher Jackson,UNIT002,2024-01-02
REG1889,SCT211-0630/2024,Christopher Jackson,UNIT003,2022-12-17
REG1890,SCT211-0630/2024,Christopher Jackson,UNIT001,2022-08-06
REG1891,SCT211-0631/2024,Robert Dougherty MD,UNIT005,2023-03-23
REG1892,SCT211-0631/2024,Robert Dougherty MD,UNIT004,2022-02-23
REG1893,SCT211-0631/2024,Robert Dougherty MD,UNIT001,2022-08-29
REG1894,SCT211-0632/2023,Mr. Sean Stevenson,UNIT003,2024-06-13
REG1895,SCT211-0632/2023,Mr. Sean Stevenson,UNIT001,2022-07-11
REG1896,SCT211-0632/2023,Mr. Sean Stevenson,UNIT002,2024-03-02
REG1897,SCT211-0633/2022,Patricia Hines,UNIT002,2024-09-21
REG1898,SCT211-0633/2022,Patricia Hines,UNIT006,2023-03-17
REG1899,SCT211-0633/2022,Patricia Hines,UNIT005,2023-12-16
REG1900,SCT211-0634/2024,Brittany Evans,UNIT001,2022-08-07
REG1901,SCT211-0634/2024,Brittany Evans,UNIT003,2023-11-27
REG1902,SCT211-0634/2024,Brittany Evans,UNIT004,2024-08-20
REG1903,SCT211-0635/2023,John Mason,UNIT006,2022-11-03
REG1904,SCT211-0635/2023,John Mason,UNIT002,2024-11-07
REG1905,SCT211-0635/2023,John Mason,UNIT005,2023-04-04
REG1906,SCT211-0636/2023,Jenna Mitchell,UNIT006,2022-10-05
REG1907,SCT211-0636/2023,Jenna Mitchell,UNIT003,2022-10-14
REG1908,SCT211-0636/2023,Jenna Mitchell,UNIT002,2024-12-08
REG1909,SCT211-0637/2022,Dean Jones,UNIT003,2023-10-23
REG1910,SCT211-0637/2022,Dean Jones,UNIT004,2022-12-23
REG1911,SCT211-0637/2022,Dean Jones,UNIT001,2023-04-06
REG1912,SCT211-0638/2022,Ashley Dickerson,UNIT001,2023-09-18
REG1913,SCT211-0638/2022,Ashley Dickerson,UNIT003,2022-03-11
REG1914,SCT211-0638/2022,Ashley Dickerson,UNIT002,2022-06-28
REG1915,SCT211-0639/2022,Evan Lamb,UNIT006,2024-10-07
REG1916,SCT211-0639/2022,Evan Lamb,UNIT005,2023-07-01
REG1917,SCT211-0639/2022,Evan Lamb,UNIT003,2022-02-28
REG1918,SCT211-0640/2021,Joseph Meyer,UNIT005,2022-06-23
REG1919,SCT211-0640/2021,Joseph Meyer,UNIT001,2023-03-12
REG1920,SCT211-0640/2021,Joseph Meyer,UNIT004,2024-06-19
REG1921,SCT211-0641/2022,Greg Williams,UNIT004,2022-06-01
REG1922,SCT211-0641/2022,Greg Williams,UNIT005,2024-08-01
REG1923,SCT211-0641/2022,Greg Williams,UNIT001,2023-10-09
REG1924,SCT211-0642/2021,Emma Dorsey MD,UNIT003,2024-02-01
REG1925,SCT211-0642/2021,Emma Dorsey MD,UNIT001,2022-07-26
REG1926,SCT211-0642/2021,Emma Dorsey MD,UNIT002,2024-09-03
REG1927,SCT211-0643/2022,Garrett Lynn,UNIT004,2023-02-16
REG1928,SCT211-0643/2022,Garrett Lynn,UNIT006,2022-04-13
REG1929,SCT211-0643/2022,Garrett Lynn,UNIT003,2024-06-05
REG1930,SCT211-0644/2023,Michael Johnson,UNIT005,2022-07-22
REG1931,SCT211-0644/2023,Michael Johnson,UNIT001,2022-07-08
REG1932,SCT211-0644/2023,Michael Johnson,UNIT006,2023-03-24
REG1933,SCT211-0645/2024,Sonya Middleton,UNIT004,2024-07-07
REG1934,SCT211-0645/2024,Sonya Middleton,UNIT003,2022-05-29
REG1935,SCT211-0645/2024,Sonya Middleton,UNIT006,2022-03-09
REG1936,SCT211-0646/2021,Christine Atkins,UNIT001,2022-03-27
REG1937,SCT211-0646/2021,Christine Atkins,UNIT002,2022-09-27
REG1938,SCT211-0646/2021,Christine Atkins,UNIT006,2024-08-25
REG1939,SCT211-0647/2021,Carlos Sawyer,UNIT003,2023-03-24
REG1940,SCT211-0647/2021,Carlos Sawyer,UNIT006,2024-07-10
REG1941,SCT211-0647/2021,Carlos Sawyer,UNIT004,2023-07-27
REG1942,SCT211-0648/2023,Joshua Arnold,UNIT002,2022-08-05
REG1943,SCT211-0648/2023,Joshua Arnold,UNIT004,2024-10-06
REG1944,SCT211-0648/2023,Joshua Arnold,UNIT001,2022-04-12
REG1945,SCT211-0649/2022,Oscar Frank,UNIT004,2022-07-05
REG1946,SCT211-0649/2022,Oscar Frank,UNIT003,2022-05-21
REG1947,SCT211-0649/2022,Oscar Frank,UNIT005,2024-12-12
REG1948,SCT211-0650/2023,Chelsea Rose,UNIT004,2024-10-27
REG1949,SCT211-0650/2023,Chelsea Rose,UNIT006,2024-10-03
REG1950,SCT211-0650/2023,Chelsea Rose,UNIT002,2022-03-16
REG1951,SCT211-0651/2024,Joseph Cooper,UNIT004,2022-06-07
REG1952,SCT211-0651/2024,Joseph Cooper,UNIT005,2023-09-04
REG1953,SCT211-0651/2024,Joseph Cooper,UNIT003,2024-06-27
REG1954,SCT211-0652/2021,David Ingram,UNIT001,2022-07-02
REG1955,SCT211-0652/2021,David Ingram,UNIT002,2023-06-09
REG1956,SCT211-0652/2021,David Ingram,UNIT003,2024-05-04
REG1957,SCT211-0653/2022,Carol Robinson,UNIT003,2023-12-11
REG1958,SCT211-0653/2022,Carol Robinson,UNIT006,2023-05-05
REG1959,SCT211-0653/2022,Carol Robinson,UNIT002,2024-09-09
REG1960,SCT211-0654/2023,Lisa Johnson,UNIT005,2022-08-27
REG1961,SCT211-0654/2023,Lisa Johnson,UNIT001,2022-05-19
REG1962,SCT211-0654/2023,Lisa Johnson,UNIT003,2024-07-07
REG1963,SCT211-0655/2021,Kelly Robertson,UNIT003,2022-11-20
REG1964,SCT211-0655/2021,Kelly Robertson,UNIT002,2024-06-01
REG1965,SCT211-0655/2021,Kelly Robertson,UNIT004,2022-07-24
REG1966,SCT211-0656/2024,Mr. Brian Williamson,UNIT002,2024-04-25
REG1967,SCT211-0656/2024,Mr. Brian Williamson,UNIT005,2024-10-18
REG1968,SCT211-0656/2024,Mr. Brian Williamson,UNIT001,2023-05-08
REG1969,SCT211-0657/2021,Anthony Gutierrez,UNIT001,2022-03-10
REG1970,SCT211-0657/2021,Anthony Gutierrez,UNIT004,2022-07-12
REG1971,SCT211-0657/2021,Anthony Gutierrez,UNIT002,2023-06-23
REG1972,SCT211-0658/2021,Patrick Goodwin,UNIT005,2022-03-19
REG1973,SCT211-0658/2021,Patrick Goodwin,UNIT006,2022-06-22
REG1974,SCT211-0658/2021,Patrick Goodwin,UNIT003,2023-08-08
REG1975,SCT211-0659/2022,John Jacobs,UNIT006,2024-07-09
REG1976,SCT211-0659/2022,John Jacobs,UNIT004,2023-03-28
REG1977,SCT211-0659/2022,John Jacobs,UNIT001,2023-09-22
REG1978,SCT211-0660/2021,Dr. Elizabeth Bailey,UNIT002,2023-10-07
REG1979,SCT211-0660/2021,Dr. Elizabeth Bailey,UNIT004,2024-07-04
REG1980,SCT211-0660/2021,Dr. Elizabeth Bailey,UNIT006,2024-03-02
REG1981,SCT211-0661/2023,Kevin Sharp,UNIT005,2023-11-09
REG1982,SCT211-0661/2023,Kevin Sharp,UNIT002,2022-08-22
REG1983,SCT211-0661/2023,Kevin Sharp,UNIT004,2022-04-12
REG1984,SCT211-0662/2024,Alexis Stewart,UNIT006,2022-10-08
REG1985,SCT211-0662/2024,Alexis Stewart,UNIT004,2022-12-28
REG1986,SCT211-0662/2024,Alexis Stewart,UNIT002,2022-07-06
REG1987,SCT211-0663/2022,Linda Davis,UNIT005,2024-11-05
REG1988,SCT211-0663/2022,Linda Davis,UNIT002,2022-09-03
REG1989,SCT211-0663/2022,Linda Davis,UNIT003,2023-08-11
REG1990,SCT211-0664/2021,Jonathan Morrison,UNIT002,2022-03-24
REG1991,SCT211-0664/2021,Jonathan Morrison,UNIT006,2024-07-06
REG1992,SCT211-0664/2021,Jonathan Morrison,UNIT004,2022-09-28
REG1993,SCT211-0665/2021,Jared Kramer,UNIT005,2022-11-13
REG1994,SCT211-0665/2021,Jared Kramer,UNIT004,2022-09-18
REG1995,SCT211-0665/2021,Jared Kramer,UNIT006,2024-10-04
REG1996,SCT211-0666/2021,Kenneth Walker,UNIT003,2023-08-06
REG1997,SCT211-0666/2021,Kenneth Walker,UNIT002,2023-04-01
REG1998,SCT211-0666/2021,Kenneth Walker,UNIT006,2023-02-12
REG1999,SCT211-0667/2024,Kelly Richardson,UNIT005,2024-02-01
REG2000,SCT211-0667/2024,Kelly Richardson,UNIT006,2024-02-24
REG2001,SCT211-0667/2024,Kelly Richardson,UNIT004,2024-04-26
REG2002,SCT211-0668/2023,Jose Marks,UNIT003,2023-02-09
REG2003,SCT211-0668/2023,Jose Marks,UNIT001,2023-10-18
REG2004,SCT211-0668/2023,Jose Marks,UNIT004,2022-11-15
REG2005,SCT211-0669/2021,Jamie Guzman,UNIT001,2023-07-16
REG2006,SCT211-0669/2021,Jamie Guzman,UNIT003,2024-10-25
REG2007,SCT211-0669/2021,Jamie Guzman,UNIT006,2023-08-19
REG2008,SCT211-0670/2022,Tiffany Swanson,UNIT001,2024-09-29
REG2009,SCT211-0670/2022,Tiffany Swanson,UNIT002,2022-10-04
REG2010,SCT211-0670/2022,Tiffany Swanson,UNIT003,2022-10-15
REG2011,SCT211-0671/2021,Timothy Moore,UNIT003,2022-04-26
REG2012,SCT211-0671/2021,Timothy Moore,UNIT004,2024-12-18
REG2013,SCT211-0671/2021,Timothy Moore,UNIT006,2024-01-23
REG2014,SCT211-0672/2021,Eric Parker,UNIT003,2023-10-16
REG2015,SCT211-0672/2021,Eric Parker,UNIT001,2024-02-07
REG2016,SCT211-0672/2021,Eric Parker,UNIT005,2023-05-21
REG2017,SCT211-0673/2021,John Hayes,UNIT006,2023-06-07
REG2018,SCT211-0673/2021,John Hayes,UNIT001,2022-07-19
REG2019,SCT211-0673/2021,John Hayes,UNIT003,2022-09-03
REG2020,SCT211-0674/2022,Christopher Bennett,UNIT004,2023-04-03
REG2021,SCT211-0674/2022,Christopher Bennett,UNIT002,2024-08-17
REG2022,SCT211-0674/2022,Christopher Bennett,UNIT005,2023-04-20
REG2023,SCT211-0675/2024,Robert Rodriguez,UNIT002,2024-10-08
REG2024,SCT211-0675/2024,Robert Rodriguez,UNIT005,2023-06-07
REG2025,SCT211-0675/2024,Robert Rodriguez,UNIT006,2022-07-19
REG2026,SCT211-0676/2023,Joseph Smith,UNIT006,2024-07-14
REG2027,SCT211-0676/2023,Joseph Smith,UNIT005,2023-06-30
REG2028,SCT211-0676/2023,Joseph Smith,UNIT002,2024-10-06
REG2029,SCT211-0677/2021,Daniel Arnold,UNIT005,2024-10-05
REG2030,SCT211-0677/2021,Daniel Arnold,UNIT002,2023-08-13
REG2031,SCT211-0677/2021,Daniel Arnold,UNIT003,2024-08-22
REG2032,SCT211-0678/2021,Sheila Jimenez,UNIT003,2022-07-18
REG2033,SCT211-0678/2021,Sheila Jimenez,UNIT002,2023-01-15
REG2034,SCT211-0678/2021,Sheila Jimenez,UNIT005,2022-07-12
REG2035,SCT211-0679/2022,Breanna Martin,UNIT006,2022-04-11
REG2036,SCT211-0679/2022,Breanna Martin,UNIT002,2024-09-09
REG2037,SCT211-0679/2022,Breanna Martin,UNIT004,2023-06-22
REG2038,SCT211-0680/2021,Gabrielle Daniels,UNIT006,2024-04-15
REG2039,SCT211-0680/2021,Gabrielle Daniels,UNIT004,2024-07-09
REG2040,SCT211-0680/2021,Gabrielle Daniels,UNIT003,2023-11-01
REG2041,SCT211-0681/2023,Margaret Osborne,UNIT001,2024-05-10
REG2042,SCT211-0681/2023,Margaret Osborne,UNIT006,2024-03-20
REG2043,SCT211-0681/2023,Margaret Osborne,UNIT005,2022-04-25
REG2044,SCT211-0682/2022,Megan Mills,UNIT006,2025-01-02
REG2045,SCT211-0682/2022,Megan Mills,UNIT003,2022-08-12
REG2046,SCT211-0682/2022,Megan Mills,UNIT004,2023-07-24
REG2047,SCT211-0683/2022,Andrea Baker,UNIT005,2024-05-07
REG2048,SCT211-0683/2022,Andrea Baker,UNIT006,2023-06-11
REG2049,SCT211-0683/2022,Andrea Baker,UNIT002,2023-12-23
REG2050,SCT211-0684/2022,Jasmine Wade,UNIT002,2022-09-13
REG2051,SCT211-0684/2022,Jasmine Wade,UNIT006,2024-11-29
REG2052,SCT211-0684/2022,Jasmine Wade,UNIT003,2024-06-17
REG2053,SCT211-0685/2024,Isaiah Kaiser,UNIT005,2024-08-13
REG2054,SCT211-0685/2024,Isaiah Kaiser,UNIT006,2022-12-28
REG2055,SCT211-0685/2024,Isaiah Kaiser,UNIT001,2024-10-25
REG2056,SCT211-0686/2023,Shawn Ramirez,UNIT001,2022-03-28
REG2057,SCT211-0686/2023,Shawn Ramirez,UNIT004,2022-09-02
REG2058,SCT211-0686/2023,Shawn Ramirez,UNIT002,2023-05-26
REG2059,SCT211-0687/2021,Sonya Adams,UNIT004,2024-01-10
REG2060,SCT211-0687/2021,Sonya Adams,UNIT002,2024-03-05
REG2061,SCT211-0687/2021,Sonya Adams,UNIT001,2024-02-07
REG2062,SCT211-0688/2024,Marcus Bailey,UNIT001,2022-06-19
REG2063,SCT211-0688/2024,Marcus Bailey,UNIT005,2022-11-04
REG2064,SCT211-0688/2024,Marcus Bailey,UNIT006,2022-12-07
REG2065,SCT211-0689/2021,Kelly Miller,UNIT006,2023-02-14
REG2066,SCT211-0689/2021,Kelly Miller,UNIT002,2024-04-25
REG2067,SCT211-0689/2021,Kelly Miller,UNIT003,2023-04-08
REG2068,SCT211-0690/2024,Charles Smith,UNIT005,2022-05-20
REG2069,SCT211-0690/2024,Charles Smith,UNIT001,2024-05-19
REG2070,SCT211-0690/2024,Charles Smith,UNIT004,2024-09-03
REG2071,SCT211-0691/2023,Micheal Hall,UNIT002,2024-09-03
REG2072,SCT211-0691/2023,Micheal Hall,UNIT006,2022-10-13
REG2073,SCT211-0691/2023,Micheal Hall,UNIT001,2024-02-10
REG2074,SCT211-0692/2024,Jaime Jones,UNIT004,2024-03-01
REG2075,SCT211-0692/2024,Jaime Jones,UNIT006,2024-09-16
REG2076,SCT211-0692/2024,Jaime Jones,UNIT001,2022-03-23
REG2077,SCT211-0693/2024,Anita Young,UNIT001,2022-06-06
REG2078,SCT211-0693/2024,Anita Young,UNIT003,2023-12-14
REG2079,SCT211-0693/2024,Anita Young,UNIT005,2024-11-10
REG2080,SCT211-0694/2021,Keith Pineda,UNIT001,2023-07-13
REG2081,SCT211-0694/2021,Keith Pineda,UNIT005,2022-06-25
REG2082,SCT211-0694/2021,Keith Pineda,UNIT006,2024-12-30
REG2083,SCT211-0695/2024,Steven Ryan,UNIT003,2022-06-30
REG2084,SCT211-0695/2024,Steven Ryan,UNIT002,2023-04-26
REG2085,SCT211-0695/2024,Steven Ryan,UNIT006,2022-01-21
REG2086,SCT211-0696/2021,Erica Garcia,UNIT001,2022-02-19
REG2087,SCT211-0696/2021,Erica Garcia,UNIT005,2022-01-30
REG2088,SCT211-0696/2021,Erica Garcia,UNIT002,2023-08-06
REG2089,SCT211-0697/2021,Devin Zhang,UNIT005,2024-02-20
REG2090,SCT211-0697/2021,Devin Zhang,UNIT001,2023-05-28
REG2091,SCT211-0697/2021,Devin Zhang,UNIT004,2023-11-09
REG2092,SCT211-0698/2022,Michael Mclaughlin,UNIT006,2023-03-10
REG2093,SCT211-0698/2022,Michael Mclaughlin,UNIT005,2023-02-25
REG2094,SCT211-0698/2022,Michael Mclaughlin,UNIT003,2023-09-29
REG2095,SCT211-0699/2023,Daniel Orr,UNIT005,2023-03-30
REG2096,SCT211-0699/2023,Daniel Orr,UNIT002,2024-10-23
REG2097,SCT211-0699/2023,Daniel Orr,UNIT006,2024-10-06
REG2098,SCT211-0700/2021,Larry Ayala,UNIT001,2022-07-11
REG2099,SCT211-0700/2021,Larry Ayala,UNIT005,2022-02-17
REG2100,SCT211-0700/2021,Larry Ayala,UNIT004,2023-11-21
REG2101,SCT211-0701/2021,Carol Stewart,UNIT005,2024-05-09
REG2102,SCT211-0701/2021,Carol Stewart,UNIT001,2023-11-13
REG2103,SCT211-0701/2021,Carol Stewart,UNIT002,2022-10-08
REG2104,SCT211-0702/2023,Jane Grant,UNIT002,2022-11-12
REG2105,SCT211-0702/2023,Jane Grant,UNIT005,2023-07-23
REG2106,SCT211-0702/2023,Jane Grant,UNIT003,2023-08-13
REG2107,SCT211-0703/2021,Angela Johnson,UNIT004,2023-10-02
REG2108,SCT211-0703/2021,Angela Johnson,UNIT005,2022-12-13
REG2109,SCT211-0703/2021,Angela Johnson,UNIT002,2022-10-01
REG2110,SCT211-0704/2022,Taylor Hall,UNIT005,2023-04-26
REG2111,SCT211-0704/2022,Taylor Hall,UNIT003,2023-05-30
REG2112,SCT211-0704/2022,Taylor Hall,UNIT002,2024-06-01
REG2113,SCT211-0705/2022,Jeanne Sanchez,UNIT003,2023-03-11
REG2114,SCT211-0705/2022,Jeanne Sanchez,UNIT002,2022-10-27
REG2115,SCT211-0705/2022,Jeanne Sanchez,UNIT004,2024-11-05
REG2116,SCT211-0706/2021,Linda Michael,UNIT004,2022-04-20
REG2117,SCT211-0706/2021,Linda Michael,UNIT003,2022-09-29
REG2118,SCT211-0706/2021,Linda Michael,UNIT005,2023-09-23
REG2119,SCT211-0707/2022,Brandon Downs,UNIT003,2023-01-14
REG2120,SCT211-0707/2022,Brandon Downs,UNIT006,2023-03-27
REG2121,SCT211-0707/2022,Brandon Downs,UNIT005,2023-01-13
REG2122,SCT211-0708/2021,Tiffany Barnett,UNIT002,2024-04-09
REG2123,SCT211-0708/2021,Tiffany Barnett,UNIT001,2024-09-09
REG2124,SCT211-0708/2021,Tiffany Barnett,UNIT004,2023-02-09
REG2125,SCT211-0709/2024,Dr. Anna Robinson MD,UNIT004,2023-03-11
REG2126,SCT211-0709/2024,Dr. Anna Robinson MD,UNIT006,2022-01-14
REG2127,SCT211-0709/2024,Dr. Anna Robinson MD,UNIT002,2022-12-15
REG2128,SCT211-0710/2021,Janet Jenkins,UNIT002,2022-10-11
REG2129,SCT211-0710/2021,Janet Jenkins,UNIT006,2022-09-22
REG2130,SCT211-0710/2021,Janet Jenkins,UNIT005,2023-09-18
REG2131,SCT211-0711/2021,John Booker,UNIT002,2022-12-31
REG2132,SCT211-0711/2021,John Booker,UNIT005,2023-02-21
REG2133,SCT211-0711/2021,John Booker,UNIT006,2024-09-10
REG2134,SCT211-0712/2023,Bryan Green,UNIT001,2024-03-21
REG2135,SCT211-0712/2023,Bryan Green,UNIT006,2022-09-02
REG2136,SCT211-0712/2023,Bryan Green,UNIT004,2022-03-29
REG2137,SCT211-0713/2024,Kelly Walker,UNIT005,2022-07-23
REG2138,SCT211-0713/2024,Kelly Walker,UNIT004,2023-12-20
REG2139,SCT211-0713/2024,Kelly Walker,UNIT006,2022-01-30
REG2140,SCT211-0714/2023,Destiny Blankenship,UNIT002,2024-04-28
REG2141,SCT211-0714/2023,Destiny Blankenship,UNIT003,2022-07-29
REG2142,SCT211-0714/2023,Destiny Blankenship,UNIT004,2022-06-28
REG2143,SCT211-0715/2024,Brandon Smith,UNIT005,2022-03-26
REG2144,SCT211-0715/2024,Brandon Smith,UNIT001,2022-04-14
REG2145,SCT211-0715/2024,Brandon Smith,UNIT003,2023-05-06
REG2146,SCT211-0716/2022,Robert Campos,UNIT001,2023-03-20
REG2147,SCT211-0716/2022,Robert Campos,UNIT005,2022-10-29
REG2148,SCT211-0716/2022,Robert Campos,UNIT004,2023-10-26
REG2149,SCT211-0717/2023,William Bender,UNIT005,2023-10-13
REG2150,SCT211-0717/2023,William Bender,UNIT002,2024-02-19
REG2151,SCT211-0717/2023,William Bender,UNIT004,2023-12-10
REG2152,SCT211-0718/2022,Brandi Jones,UNIT006,2022-03-14
REG2153,SCT211-0718/2022,Brandi Jones,UNIT001,2022-10-25
REG2154,SCT211-0718/2022,Brandi Jones,UNIT003,2022-10-23
REG2155,SCT211-0719/2023,John Blair,UNIT004,2022-01-23
REG2156,SCT211-0719/2023,John Blair,UNIT003,2024-02-16
REG2157,SCT211-0719/2023,John Blair,UNIT006,2024-10-19
REG2158,SCT211-0720/2023,Tyler Sparks,UNIT003,2024-07-26
REG2159,SCT211-0720/2023,Tyler Sparks,UNIT004,2022-07-30
REG2160,SCT211-0720/2023,Tyler Sparks,UNIT006,2024-03-27
REG2161,SCT211-0721/2023,Brianna Jones,UNIT003,2022-09-09
REG2162,SCT211-0721/2023,Brianna Jones,UNIT005,2024-01-20
REG2163,SCT211-0721/2023,Brianna Jones,UNIT006,2023-07-08
REG2164,SCT211-0722/2023,Marcus Kemp,UNIT002,2024-11-22
REG2165,SCT211-0722/2023,Marcus Kemp,UNIT005,2024-10-01
REG2166,SCT211-0722/2023,Marcus Kemp,UNIT004,2024-02-27
REG2167,SCT211-0723/2023,April Howard,UNIT003,2024-10-03
REG2168,SCT211-0723/2023,April Howard,UNIT005,2023-09-25
REG2169,SCT211-0723/2023,April Howard,UNIT001,2023-02-27
REG2170,SCT211-0724/2021,John Riley,UNIT005,2024-01-05
REG2171,SCT211-0724/2021,John Riley,UNIT002,2024-10-16
REG2172,SCT211-0724/2021,John Riley,UNIT004,2022-06-18
REG2173,SCT211-0725/2022,Tracy Raymond,UNIT003,2022-03-16
REG2174,SCT211-0725/2022,Tracy Raymond,UNIT004,2022-10-07
REG2175,SCT211-0725/2022,Tracy Raymond,UNIT005,2022-07-11
REG2176,SCT211-0726/2023,Barbara Hamilton,UNIT002,2023-10-13
REG2177,SCT211-0726/2023,Barbara Hamilton,UNIT003,2022-02-28
REG2178,SCT211-0726/2023,Barbara Hamilton,UNIT004,2024-07-19
REG2179,SCT211-0727/2022,Karen Greer,UNIT001,2022-01-25
REG2180,SCT211-0727/2022,Karen Greer,UNIT005,2023-03-23
REG2181,SCT211-0727/2022,Karen Greer,UNIT006,2023-06-18
REG2182,SCT211-0728/2023,Adam Young,UNIT003,2023-01-23
REG2183,SCT211-0728/2023,Adam Young,UNIT001,2023-04-12
REG2184,SCT211-0728/2023,Adam Young,UNIT004,2022-07-22
REG2185,SCT211-0729/2021,Jill Johnson,UNIT004,2022-08-08
REG2186,SCT211-0729/2021,Jill Johnson,UNIT002,2023-10-23
REG2187,SCT211-0729/2021,Jill Johnson,UNIT006,2022-11-23
REG2188,SCT211-0730/2023,John Woods,UNIT004,2022-03-05
REG2189,SCT211-0730/2023,John Woods,UNIT002,2022-01-14
REG2190,SCT211-0730/2023,John Woods,UNIT001,2023-04-18
REG2191,SCT211-0731/2021,Jennifer Anderson,UNIT004,2023-10-27
REG2192,SCT211-0731/2021,Jennifer Anderson,UNIT005,2024-05-23
REG2193,SCT211-0731/2021,Jennifer Anderson,UNIT003,2023-01-13
REG2194,SCT211-0732/2021,Noah Wagner,UNIT003,2022-07-17
REG2195,SCT211-0732/2021,Noah Wagner,UNIT002,2022-09-04
REG2196,SCT211-0732/2021,Noah Wagner,UNIT001,2022-06-07
REG2197,SCT211-0733/2022,Emily Foster,UNIT005,2023-03-09
REG2198,SCT211-0733/2022,Emily Foster,UNIT004,2023-01-15
REG2199,SCT211-0733/2022,Emily Foster,UNIT001,2024-11-24
REG2200,SCT211-0734/2024,Joseph Lewis,UNIT006,2022-03-10
REG2201,SCT211-0734/2024,Joseph Lewis,UNIT002,2024-01-18
REG2202,SCT211-0734/2024,Joseph Lewis,UNIT004,2022-06-19
REG2203,SCT211-0735/2022,Joshua Sampson,UNIT001,2025-01-01
REG2204,SCT211-0735/2022,Joshua Sampson,UNIT002,2023-10-15
REG2205,SCT211-0735/2022,Joshua Sampson,UNIT005,2023-09-13
REG2206,SCT211-0736/2022,Jesse Washington,UNIT005,2022-01-15
REG2207,SCT211-0736/2022,Jesse Washington,UNIT003,2024-06-08
REG2208,SCT211-0736/2022,Jesse Washington,UNIT004,2023-07-11
REG2209,SCT211-0737/2021,Timothy Rodriguez,UNIT006,2024-10-31
REG2210,SCT211-0737/2021,Timothy Rodriguez,UNIT004,2022-04-06
REG2211,SCT211-0737/2021,Timothy Rodriguez,UNIT002,2024-10-24
REG2212,SCT211-0738/2022,Raymond Lewis,UNIT001,2023-06-12
REG2213,SCT211-0738/2022,Raymond Lewis,UNIT002,2023-09-15
REG2214,SCT211-0738/2022,Raymond Lewis,UNIT005,2024-10-24
REG2215,SCT211-0739/2024,Matthew Warren,UNIT006,2024-07-23
REG2216,SCT211-0739/2024,Matthew Warren,UNIT003,2022-09-10
REG2217,SCT211-0739/2024,Matthew Warren,UNIT005,2022-05-24
REG2218,SCT211-0740/2022,Jessica King,UNIT006,2023-09-15
REG2219,SCT211-0740/2022,Jessica King,UNIT001,2023-12-24
REG2220,SCT211-0740/2022,Jessica King,UNIT004,2022-05-15
REG2221,SCT211-0741/2023,Heather Brewer,UNIT002,2023-07-22
REG2222,SCT211-0741/2023,Heather Brewer,UNIT006,2022-07-27
REG2223,SCT211-0741/2023,Heather Brewer,UNIT003,2023-04-28
REG2224,SCT211-0742/2022,Audrey Fields,UNIT003,2022-06-02
REG2225,SCT211-0742/2022,Audrey Fields,UNIT002,2023-12-24
REG2226,SCT211-0742/2022,Audrey Fields,UNIT004,2022-12-05
REG2227,SCT211-0743/2022,Caleb Jimenez,UNIT002,2024-03-02
REG2228,SCT211-0743/2022,Caleb Jimenez,UNIT004,2022-03-15
REG2229,SCT211-0743/2022,Caleb Jimenez,UNIT006,2024-06-01
REG2230,SCT211-0744/2024,Christopher Valentine,UNIT006,2024-04-05
REG2231,SCT211-0744/2024,Christopher Valentine,UNIT001,2024-12-12
