result_ID,student_ID,student_name,unit_ID,marks,grade
RES1853,SCT211-0309/2024,Michelle Jackson,UNIT005,75.26,A
RES1854,SCT211-0309/2024,Michelle Jackson,UNIT006,94.49,A
RES1855,SCT211-0310/2023,Amy Fischer,UNIT001,77.86,A
RES1856,SCT211-0310/2023,Amy Fischer,UNIT002,58.34,C
RES1857,SCT211-0310/2023,Amy Fischer,UNIT003,63.56,B
RES1858,SCT211-0310/2023,Amy Fischer,UNIT004,43.84,D
RES1859,SCT211-0310/2023,Amy Fischer,UNIT005,62.52,B
RES1860,SCT211-0310/2023,Amy Fischer,UNIT006,91.42,A
RES1861,SCT211-0311/2023,Stephanie Simmons,UNIT001,52.35,C
RES1862,SCT211-0311/2023,Stephanie Simmons,UNIT002,59.91,C
RES1863,SCT211-0311/2023,Stephanie Simmons,UNIT003,60.07,B
RES1864,SCT211-0311/2023,Stephanie Simmons,UNIT004,80.31,A
RES1865,SCT211-0311/2023,Stephanie Simmons,UNIT005,50.63,C
RES1866,SCT211-0311/2023,Stephanie Simmons,UNIT006,57.27,C
RES1867,SCT211-0312/2023,Robert Parker,UNIT001,70.89,A
RES1868,SCT211-0312/2023,Robert Parker,UNIT002,78.42,A
RES1869,SCT211-0312/2023,Robert Parker,UNIT003,78.56,A
RES1870,SCT211-0312/2023,Robert Parker,UNIT004,68.97,B
RES1871,SCT211-0312/2023,Robert Parker,UNIT005,71.4,A
RES1872,SCT211-0312/2023,Robert Parker,UNIT006,90.47,A
RES1873,SCT211-0313/2022,David Holmes,UNIT001,40.02,D
RES1874,SCT211-0313/2022,David Holmes,UNIT002,55.49,C
RES1875,SCT211-0313/2022,David Holmes,UNIT003,61.09,B
RES1876,SCT211-0313/2022,David Holmes,UNIT004,72.07,A
RES1877,SCT211-0313/2022,David Holmes,UNIT005,54.47,C
RES1878,SCT211-0313/2022,David Holmes,UNIT006,53.44,C
RES1879,SCT211-0314/2024,Maria Ayala DVM,UNIT001,76.37,A
RES1880,SCT211-0314/2024,Maria Ayala DVM,UNIT002,93.69,A
RES1881,SCT211-0314/2024,Maria Ayala DVM,UNIT003,76.65,A
RES1882,SCT211-0314/2024,Maria Ayala DVM,UNIT004,92.06,A
RES1883,SCT211-0314/2024,Maria Ayala DVM,UNIT005,73.72,A
RES1884,SCT211-0314/2024,Maria Ayala DVM,UNIT006,56.75,C
RES1885,SCT211-0315/2021,Rachel Rodriguez,UNIT001,55.39,C
RES1886,SCT211-0315/2021,Rachel Rodriguez,UNIT002,52.05,C
RES1887,SCT211-0315/2021,Rachel Rodriguez,UNIT003,57.17,C
RES1888,SCT211-0315/2021,Rachel Rodriguez,UNIT004,67.32,B
RES1889,SCT211-0315/2021,Rachel Rodriguez,UNIT005,43.48,D
RES1890,SCT211-0315/2021,Rachel Rodriguez,UNIT006,64.93,B
RES1891,SCT211-0316/2022,Kristin Sanders,UNIT001,99.15,A
RES1892,SCT211-0316/2022,Kristin Sanders,UNIT002,41.61,D
RES1893,SCT211-0316/2022,Kristin Sanders,UNIT003,41.49,D
RES1894,SCT211-0316/2022,Kristin Sanders,UNIT004,44.83,D
RES1895,SCT211-0316/2022,Kristin Sanders,UNIT005,77.36,A
RES1896,SCT211-0316/2022,Kristin Sanders,UNIT006,41.4,D
RES1897,SCT211-0317/2022,James Madden,UNIT001,93.15,A
RES1898,SCT211-0317/2022,James Madden,UNIT002,92.78,A
RES1899,SCT211-0317/2022,James Madden,UNIT003,64.94,B
RES1900,SCT211-0317/2022,James Madden,UNIT004,61.09,B
RES1901,SCT211-0317/2022,James Madden,UNIT005,67.05,B
RES1902,SCT211-0317/2022,James Madden,UNIT006,93.24,A
RES1903,SCT211-0318/2024,Hannah Marshall,UNIT001,78.38,A
RES1904,SCT211-0318/2024,Hannah Marshall,UNIT002,44.58,D
RES1905,SCT211-0318/2024,Hannah Marshall,UNIT003,52.89,C
RES1906,SCT211-0318/2024,Hannah Marshall,UNIT004,74.3,A
RES1907,SCT211-0318/2024,Hannah Marshall,UNIT005,48.41,D
RES1908,SCT211-0318/2024,Hannah Marshall,UNIT006,48.38,D
RES1909,SCT211-0319/2021,Ryan Phillips,UNIT001,57.85,C
RES1910,SCT211-0319/2021,Ryan Phillips,UNIT002,73.92,A
RES1911,SCT211-0319/2021,Ryan Phillips,UNIT003,88.7,A
RES1912,SCT211-0319/2021,Ryan Phillips,UNIT004,49.82,D
RES1913,SCT211-0319/2021,Ryan Phillips,UNIT005,62.89,B
RES1914,SCT211-0319/2021,Ryan Phillips,UNIT006,92.03,A
RES1915,SCT211-0320/2021,Megan Walker,UNIT001,72.24,A
RES1916,SCT211-0320/2021,Megan Walker,UNIT002,94.86,A
RES1917,SCT211-0320/2021,Megan Walker,UNIT003,86.05,A
RES1918,SCT211-0320/2021,Megan Walker,UNIT004,53.32,C
RES1919,SCT211-0320/2021,Megan Walker,UNIT005,59.64,C
RES1920,SCT211-0320/2021,Megan Walker,UNIT006,74.18,A
RES1921,SCT211-0321/2024,Nicole Anthony,UNIT001,72.76,A
RES1922,SCT211-0321/2024,Nicole Anthony,UNIT002,90.98,A
RES1923,SCT211-0321/2024,Nicole Anthony,UNIT003,40.75,D
RES1924,SCT211-0321/2024,Nicole Anthony,UNIT004,54.83,C
RES1925,SCT211-0321/2024,Nicole Anthony,UNIT005,97.19,A
RES1926,SCT211-0321/2024,Nicole Anthony,UNIT006,40.11,D
RES1927,SCT211-0322/2024,Michael Davis,UNIT001,90.6,A
RES1928,SCT211-0322/2024,Michael Davis,UNIT002,70.22,A
RES1929,SCT211-0322/2024,Michael Davis,UNIT003,62.24,B
RES1930,SCT211-0322/2024,Michael Davis,UNIT004,89.29,A
RES1931,SCT211-0322/2024,Michael Davis,UNIT005,46.75,D
RES1932,SCT211-0322/2024,Michael Davis,UNIT006,84.14,A
RES1933,SCT211-0323/2023,Kim Clayton,UNIT001,63.25,B
RES1934,SCT211-0323/2023,Kim Clayton,UNIT002,77.91,A
RES1935,SCT211-0323/2023,Kim Clayton,UNIT003,91.7,A
RES1936,SCT211-0323/2023,Kim Clayton,UNIT004,69.25,B
RES1937,SCT211-0323/2023,Kim Clayton,UNIT005,75.36,A
RES1938,SCT211-0323/2023,Kim Clayton,UNIT006,47.33,D
RES1939,SCT211-0324/2023,Angela Shelton,UNIT001,88.87,A
RES1940,SCT211-0324/2023,Angela Shelton,UNIT002,59.67,C
RES1941,SCT211-0324/2023,Angela Shelton,UNIT003,69.89,B
RES1942,SCT211-0324/2023,Angela Shelton,UNIT004,59.85,C
RES1943,SCT211-0324/2023,Angela Shelton,UNIT005,65.75,B
RES1944,SCT211-0324/2023,Angela Shelton,UNIT006,97.41,A
RES1945,SCT211-0325/2021,Lindsey Hanson,UNIT001,73.96,A
RES1946,SCT211-0325/2021,Lindsey Hanson,UNIT002,96.49,A
RES1947,SCT211-0325/2021,Lindsey Hanson,UNIT003,85.22,A
RES1948,SCT211-0325/2021,Lindsey Hanson,UNIT004,49.27,D
RES1949,SCT211-0325/2021,Lindsey Hanson,UNIT005,41.78,D
RES1950,SCT211-0325/2021,Lindsey Hanson,UNIT006,93.55,A
RES1951,SCT211-0326/2023,John Riley,UNIT001,92.69,A
RES1952,SCT211-0326/2023,John Riley,UNIT002,48.47,D
RES1953,SCT211-0326/2023,John Riley,UNIT003,52.58,C
RES1954,SCT211-0326/2023,John Riley,UNIT004,89.93,A
RES1955,SCT211-0326/2023,John Riley,UNIT005,95.21,A
RES1956,SCT211-0326/2023,John Riley,UNIT006,55.49,C
RES1957,SCT211-0327/2022,Jennifer Sawyer,UNIT001,45.45,D
RES1958,SCT211-0327/2022,Jennifer Sawyer,UNIT002,76.57,A
RES1959,SCT211-0327/2022,Jennifer Sawyer,UNIT003,76.51,A
RES1960,SCT211-0327/2022,Jennifer Sawyer,UNIT004,89.59,A
RES1961,SCT211-0327/2022,Jennifer Sawyer,UNIT005,73.53,A
RES1962,SCT211-0327/2022,Jennifer Sawyer,UNIT006,77.3,A
RES1963,SCT211-0328/2021,Gregory Woods,UNIT001,57.25,C
RES1964,SCT211-0328/2021,Gregory Woods,UNIT002,50.78,C
RES1965,SCT211-0328/2021,Gregory Woods,UNIT003,42.19,D
RES1966,SCT211-0328/2021,Gregory Woods,UNIT004,66.9,B
RES1967,SCT211-0328/2021,Gregory Woods,UNIT005,56.47,C
RES1968,SCT211-0328/2021,Gregory Woods,UNIT006,77.61,A
RES1969,SCT211-0329/2024,Cody Evans,UNIT001,51.23,C
RES1970,SCT211-0329/2024,Cody Evans,UNIT002,90.29,A
RES1971,SCT211-0329/2024,Cody Evans,UNIT003,81.01,A
RES1972,SCT211-0329/2024,Cody Evans,UNIT004,54.23,C
RES1973,SCT211-0329/2024,Cody Evans,UNIT005,82.19,A
RES1974,SCT211-0329/2024,Cody Evans,UNIT006,46.78,D
RES1975,SCT211-0330/2022,Paul Watts,UNIT001,93.8,A
RES1976,SCT211-0330/2022,Paul Watts,UNIT002,46.15,D
RES1977,SCT211-0330/2022,Paul Watts,UNIT003,41.05,D
RES1978,SCT211-0330/2022,Paul Watts,UNIT004,89.17,A
RES1979,SCT211-0330/2022,Paul Watts,UNIT005,92.26,A
RES1980,SCT211-0330/2022,Paul Watts,UNIT006,63.13,B
RES1981,SCT211-0331/2024,Anthony Whitney,UNIT001,68.55,B
RES1982,SCT211-0331/2024,Anthony Whitney,UNIT002,97.6,A
RES1983,SCT211-0331/2024,Anthony Whitney,UNIT003,51.26,C
RES1984,SCT211-0331/2024,Anthony Whitney,UNIT004,47.62,D
RES1985,SCT211-0331/2024,Anthony Whitney,UNIT005,52.43,C
RES1986,SCT211-0331/2024,Anthony Whitney,UNIT006,84.22,A
RES1987,SCT211-0332/2022,Jennifer Anderson,UNIT001,71.62,A
RES1988,SCT211-0332/2022,Jennifer Anderson,UNIT002,80.83,A
RES1989,SCT211-0332/2022,Jennifer Anderson,UNIT003,70.43,A
RES1990,SCT211-0332/2022,Jennifer Anderson,UNIT004,79.56,A
RES1991,SCT211-0332/2022,Jennifer Anderson,UNIT005,67.75,B
RES1992,SCT211-0332/2022,Jennifer Anderson,UNIT006,84.57,A
RES1993,SCT211-0333/2022,Ashley Hall,UNIT001,78.18,A
RES1994,SCT211-0333/2022,Ashley Hall,UNIT002,94.35,A
RES1995,SCT211-0333/2022,Ashley Hall,UNIT003,62.05,B
RES1996,SCT211-0333/2022,Ashley Hall,UNIT004,49.03,D
RES1997,SCT211-0333/2022,Ashley Hall,UNIT005,95.22,A
RES1998,SCT211-0333/2022,Ashley Hall,UNIT006,85.22,A
RES1999,SCT211-0334/2023,William Cole,UNIT001,92.2,A
RES2000,SCT211-0334/2023,William Cole,UNIT002,50.5,C
RES2001,SCT211-0334/2023,William Cole,UNIT003,66.51,B
RES2002,SCT211-0334/2023,William Cole,UNIT004,94.6,A
RES2003,SCT211-0334/2023,William Cole,UNIT005,94.17,A
RES2004,SCT211-0334/2023,William Cole,UNIT006,51.05,C
RES2005,SCT211-0335/2023,David Padilla,UNIT001,79.31,A
RES2006,SCT211-0335/2023,David Padilla,UNIT002,65.14,B
RES2007,SCT211-0335/2023,David Padilla,UNIT003,74.5,A
RES2008,SCT211-0335/2023,David Padilla,UNIT004,88.17,A
RES2009,SCT211-0335/2023,David Padilla,UNIT005,79.65,A
RES2010,SCT211-0335/2023,David Padilla,UNIT006,63.61,B
RES2011,SCT211-0336/2021,Anna Jenkins,UNIT001,89.09,A
RES2012,SCT211-0336/2021,Anna Jenkins,UNIT002,59.36,C
RES2013,SCT211-0336/2021,Anna Jenkins,UNIT003,55.81,C
RES2014,SCT211-0336/2021,Anna Jenkins,UNIT004,51.56,C
RES2015,SCT211-0336/2021,Anna Jenkins,UNIT005,76.89,A
RES2016,SCT211-0336/2021,Anna Jenkins,UNIT006,96.77,A
RES2017,SCT211-0337/2023,Richard Cooper,UNIT001,82.31,A
RES2018,SCT211-0337/2023,Richard Cooper,UNIT002,67.65,B
RES2019,SCT211-0337/2023,Richard Cooper,UNIT003,84.96,A
RES2020,SCT211-0337/2023,Richard Cooper,UNIT004,74.17,A
RES2021,SCT211-0337/2023,Richard Cooper,UNIT005,78.64,A
RES2022,SCT211-0337/2023,Richard Cooper,UNIT006,50.72,C
RES2023,SCT211-0338/2022,Michael Mitchell,UNIT001,54.45,C
RES2024,SCT211-0338/2022,Michael Mitchell,UNIT002,58.53,C
RES2025,SCT211-0338/2022,Michael Mitchell,UNIT003,61.18,B
RES2026,SCT211-0338/2022,Michael Mitchell,UNIT004,72.79,A
RES2027,SCT211-0338/2022,Michael Mitchell,UNIT005,88.35,A
RES2028,SCT211-0338/2022,Michael Mitchell,UNIT006,98.86,A
RES2029,SCT211-0339/2024,Anthony Perry,UNIT001,76.31,A
RES2030,SCT211-0339/2024,Anthony Perry,UNIT002,62.79,B
RES2031,SCT211-0339/2024,Anthony Perry,UNIT003,45.49,D
RES2032,SCT211-0339/2024,Anthony Perry,UNIT004,48.31,D
RES2033,SCT211-0339/2024,Anthony Perry,UNIT005,53.59,C
RES2034,SCT211-0339/2024,Anthony Perry,UNIT006,79.99,A
RES2035,SCT211-0340/2021,Kevin Cohen,UNIT001,54.62,C
RES2036,SCT211-0340/2021,Kevin Cohen,UNIT002,64.3,B
RES2037,SCT211-0340/2021,Kevin Cohen,UNIT003,82.21,A
RES2038,SCT211-0340/2021,Kevin Cohen,UNIT004,50.45,C
RES2039,SCT211-0340/2021,Kevin Cohen,UNIT005,44.63,D
RES2040,SCT211-0340/2021,Kevin Cohen,UNIT006,86.75,A
RES2041,SCT211-0341/2022,Ryan Moreno,UNIT001,49.51,D
RES2042,SCT211-0341/2022,Ryan Moreno,UNIT002,80.3,A
RES2043,SCT211-0341/2022,Ryan Moreno,UNIT003,79.41,A
RES2044,SCT211-0341/2022,Ryan Moreno,UNIT004,93.62,A
RES2045,SCT211-0341/2022,Ryan Moreno,UNIT005,46.37,D
RES2046,SCT211-0341/2022,Ryan Moreno,UNIT006,66.5,B
RES2047,SCT211-0342/2022,Rhonda Mclean,UNIT001,87.29,A
RES2048,SCT211-0342/2022,Rhonda Mclean,UNIT002,66.21,B
RES2049,SCT211-0342/2022,Rhonda Mclean,UNIT003,65.4,B
RES2050,SCT211-0342/2022,Rhonda Mclean,UNIT004,86.36,A
RES2051,SCT211-0342/2022,Rhonda Mclean,UNIT005,60.46,B
RES2052,SCT211-0342/2022,Rhonda Mclean,UNIT006,53.03,C
RES2053,SCT211-0343/2024,Eric Hughes,UNIT001,58.98,C
RES2054,SCT211-0343/2024,Eric Hughes,UNIT002,62.24,B
RES2055,SCT211-0343/2024,Eric Hughes,UNIT003,73.39,A
RES2056,SCT211-0343/2024,Eric Hughes,UNIT004,78.42,A
RES2057,SCT211-0343/2024,Eric Hughes,UNIT005,54.18,C
RES2058,SCT211-0343/2024,Eric Hughes,UNIT006,86.97,A
RES2059,SCT211-0344/2021,Shawn Erickson,UNIT001,50.77,C
RES2060,SCT211-0344/2021,Shawn Erickson,UNIT002,80.86,A
RES2061,SCT211-0344/2021,Shawn Erickson,UNIT003,92.71,A
RES2062,SCT211-0344/2021,Shawn Erickson,UNIT004,72.42,A
RES2063,SCT211-0344/2021,Shawn Erickson,UNIT005,47.2,D
RES2064,SCT211-0344/2021,Shawn Erickson,UNIT006,86.24,A
RES2065,SCT211-0345/2022,Ryan Johnson,UNIT001,86.96,A
RES2066,SCT211-0345/2022,Ryan Johnson,UNIT002,99.79,A
RES2067,SCT211-0345/2022,Ryan Johnson,UNIT003,79.78,A
RES2068,SCT211-0345/2022,Ryan Johnson,UNIT004,48.28,D
RES2069,SCT211-0345/2022,Ryan Johnson,UNIT005,58.5,C
RES2070,SCT211-0345/2022,Ryan Johnson,UNIT006,96.46,A
RES2071,SCT211-0346/2024,Michael Evans,UNIT001,66.38,B
RES2072,SCT211-0346/2024,Michael Evans,UNIT002,60.13,B
RES2073,SCT211-0346/2024,Michael Evans,UNIT003,86.03,A
RES2074,SCT211-0346/2024,Michael Evans,UNIT004,69.2,B
RES2075,SCT211-0346/2024,Michael Evans,UNIT005,42.79,D
RES2076,SCT211-0346/2024,Michael Evans,UNIT006,98.19,A
RES2077,SCT211-0347/2022,Theresa Lowery,UNIT001,95.19,A
RES2078,SCT211-0347/2022,Theresa Lowery,UNIT002,85.37,A
RES2079,SCT211-0347/2022,Theresa Lowery,UNIT003,44.35,D
RES2080,SCT211-0347/2022,Theresa Lowery,UNIT004,99.08,A
RES2081,SCT211-0347/2022,Theresa Lowery,UNIT005,66.78,B
RES2082,SCT211-0347/2022,Theresa Lowery,UNIT006,56.71,C
RES2083,SCT211-0348/2023,Terry Knight,UNIT001,49.76,D
RES2084,SCT211-0348/2023,Terry Knight,UNIT002,57.29,C
RES2085,SCT211-0348/2023,Terry Knight,UNIT003,88.49,A
RES2086,SCT211-0348/2023,Terry Knight,UNIT004,86.56,A
RES2087,SCT211-0348/2023,Terry Knight,UNIT005,86.89,A
RES2088,SCT211-0348/2023,Terry Knight,UNIT006,58.79,C
RES2089,SCT211-0349/2022,Tara Jones,UNIT001,93.53,A
RES2090,SCT211-0349/2022,Tara Jones,UNIT002,56.7,C
RES2091,SCT211-0349/2022,Tara Jones,UNIT003,78.3,A
RES2092,SCT211-0349/2022,Tara Jones,UNIT004,60.93,B
RES2093,SCT211-0349/2022,Tara Jones,UNIT005,73.51,A
RES2094,SCT211-0349/2022,Tara Jones,UNIT006,76.7,A
RES2095,SCT211-0350/2021,Tyler Adams,UNIT001,59.44,C
RES2096,SCT211-0350/2021,Tyler Adams,UNIT002,76.4,A
RES2097,SCT211-0350/2021,Tyler Adams,UNIT003,50.5,C
RES2098,SCT211-0350/2021,Tyler Adams,UNIT004,48.08,D
RES2099,SCT211-0350/2021,Tyler Adams,UNIT005,69.62,B
RES2100,SCT211-0350/2021,Tyler Adams,UNIT006,76.55,A
RES2101,SCT211-0351/2024,Alicia Obrien,UNIT001,44.72,D
RES2102,SCT211-0351/2024,Alicia Obrien,UNIT002,63.03,B
RES2103,SCT211-0351/2024,Alicia Obrien,UNIT003,53.13,C
RES2104,SCT211-0351/2024,Alicia Obrien,UNIT004,71.57,A
RES2105,SCT211-0351/2024,Alicia Obrien,UNIT005,60.34,B
RES2106,SCT211-0351/2024,Alicia Obrien,UNIT006,78.74,A
RES2107,SCT211-0352/2022,Shawna Nelson,UNIT001,81.54,A
RES2108,SCT211-0352/2022,Shawna Nelson,UNIT002,83.41,A
RES2109,SCT211-0352/2022,Shawna Nelson,UNIT003,78.46,A
RES2110,SCT211-0352/2022,Shawna Nelson,UNIT004,56.8,C
RES2111,SCT211-0352/2022,Shawna Nelson,UNIT005,97.9,A
RES2112,SCT211-0352/2022,Shawna Nelson,UNIT006,99.76,A
RES2113,SCT211-0353/2021,Steven Hall,UNIT001,45.98,D
RES2114,SCT211-0353/2021,Steven Hall,UNIT002,93.46,A
RES2115,SCT211-0353/2021,Steven Hall,UNIT003,72.53,A
RES2116,SCT211-0353/2021,Steven Hall,UNIT004,54.92,C
RES2117,SCT211-0353/2021,Steven Hall,UNIT005,86.37,A
RES2118,SCT211-0353/2021,Steven Hall,UNIT006,43.47,D
RES2119,SCT211-0354/2021,Stephanie Kent MD,UNIT001,71.52,A
RES2120,SCT211-0354/2021,Stephanie Kent MD,UNIT002,47.31,D
RES2121,SCT211-0354/2021,Stephanie Kent MD,UNIT003,84.05,A
RES2122,SCT211-0354/2021,Stephanie Kent MD,UNIT004,40.22,D
RES2123,SCT211-0354/2021,Stephanie Kent MD,UNIT005,97.92,A
RES2124,SCT211-0354/2021,Stephanie Kent MD,UNIT006,83.19,A
RES2125,SCT211-0355/2021,Jason Simmons,UNIT001,75.51,A
RES2126,SCT211-0355/2021,Jason Simmons,UNIT002,65.51,B
RES2127,SCT211-0355/2021,Jason Simmons,UNIT003,66.74,B
RES2128,SCT211-0355/2021,Jason Simmons,UNIT004,82.35,A
RES2129,SCT211-0355/2021,Jason Simmons,UNIT005,97.54,A
RES2130,SCT211-0355/2021,Jason Simmons,UNIT006,58.91,C
RES2131,SCT211-0356/2022,Melinda Benson,UNIT001,97.57,A
RES2132,SCT211-0356/2022,Melinda Benson,UNIT002,70.54,A
RES2133,SCT211-0356/2022,Melinda Benson,UNIT003,45.77,D
RES2134,SCT211-0356/2022,Melinda Benson,UNIT004,90.66,A
RES2135,SCT211-0356/2022,Melinda Benson,UNIT005,78.41,A
RES2136,SCT211-0356/2022,Melinda Benson,UNIT006,97.25,A
RES2137,SCT211-0357/2021,Elizabeth Greene,UNIT001,66.82,B
RES2138,SCT211-0357/2021,Elizabeth Greene,UNIT002,42.83,D
RES2139,SCT211-0357/2021,Elizabeth Greene,UNIT003,90.43,A
RES2140,SCT211-0357/2021,Elizabeth Greene,UNIT004,97.02,A
RES2141,SCT211-0357/2021,Elizabeth Greene,UNIT005,97.51,A
RES2142,SCT211-0357/2021,Elizabeth Greene,UNIT006,67.0,B
RES2143,SCT211-0358/2021,Kyle Smith,UNIT001,40.06,D
RES2144,SCT211-0358/2021,Kyle Smith,UNIT002,43.9,D
RES2145,SCT211-0358/2021,Kyle Smith,UNIT003,43.78,D
RES2146,SCT211-0358/2021,Kyle Smith,UNIT004,60.52,B
RES2147,SCT211-0358/2021,Kyle Smith,UNIT005,49.37,D
RES2148,SCT211-0358/2021,Kyle Smith,UNIT006,95.53,A
RES2149,SCT211-0359/2024,Donald Ortega,UNIT001,63.61,B
RES2150,SCT211-0359/2024,Donald Ortega,UNIT002,92.89,A
RES2151,SCT211-0359/2024,Donald Ortega,UNIT003,96.16,A
RES2152,SCT211-0359/2024,Donald Ortega,UNIT004,55.59,C
RES2153,SCT211-0359/2024,Donald Ortega,UNIT005,99.32,A
RES2154,SCT211-0359/2024,Donald Ortega,UNIT006,92.22,A
RES2155,SCT211-0360/2022,Collin Allen,UNIT001,91.18,A
RES2156,SCT211-0360/2022,Collin Allen,UNIT002,56.74,C
RES2157,SCT211-0360/2022,Collin Allen,UNIT003,70.91,A
RES2158,SCT211-0360/2022,Collin Allen,UNIT004,79.32,A
RES2159,SCT211-0360/2022,Collin Allen,UNIT005,68.14,B
RES2160,SCT211-0360/2022,Collin Allen,UNIT006,58.66,C
RES2161,SCT211-0361/2024,Tiffany Winters,UNIT001,85.88,A
RES2162,SCT211-0361/2024,Tiffany Winters,UNIT002,70.16,A
RES2163,SCT211-0361/2024,Tiffany Winters,UNIT003,80.66,A
RES2164,SCT211-0361/2024,Tiffany Winters,UNIT004,87.96,A
RES2165,SCT211-0361/2024,Tiffany Winters,UNIT005,54.87,C
RES2166,SCT211-0361/2024,Tiffany Winters,UNIT006,49.02,D
RES2167,SCT211-0362/2023,Daniel Reyes,UNIT001,69.59,B
RES2168,SCT211-0362/2023,Daniel Reyes,UNIT002,55.74,C
RES2169,SCT211-0362/2023,Daniel Reyes,UNIT003,85.89,A
RES2170,SCT211-0362/2023,Daniel Reyes,UNIT004,48.63,D
RES2171,SCT211-0362/2023,Daniel Reyes,UNIT005,80.12,A
RES2172,SCT211-0362/2023,Daniel Reyes,UNIT006,64.38,B
RES2173,SCT211-0363/2022,Michael Williams,UNIT001,77.62,A
RES2174,SCT211-0363/2022,Michael Williams,UNIT002,99.46,A
RES2175,SCT211-0363/2022,Michael Williams,UNIT003,59.61,C
RES2176,SCT211-0363/2022,Michael Williams,UNIT004,89.67,A
RES2177,SCT211-0363/2022,Michael Williams,UNIT005,48.21,D
RES2178,SCT211-0363/2022,Michael Williams,UNIT006,47.0,D
RES2179,SCT211-0364/2021,Gregory Jacobs,UNIT001,46.14,D
RES2180,SCT211-0364/2021,Gregory Jacobs,UNIT002,66.74,B
RES2181,SCT211-0364/2021,Gregory Jacobs,UNIT003,42.49,D
RES2182,SCT211-0364/2021,Gregory Jacobs,UNIT004,80.38,A
RES2183,SCT211-0364/2021,Gregory Jacobs,UNIT005,64.18,B
RES2184,SCT211-0364/2021,Gregory Jacobs,UNIT006,42.31,D
RES2185,SCT211-0365/2021,Walter Smith,UNIT001,47.5,D
RES2186,SCT211-0365/2021,Walter Smith,UNIT002,46.52,D
RES2187,SCT211-0365/2021,Walter Smith,UNIT003,55.82,C
RES2188,SCT211-0365/2021,Walter Smith,UNIT004,64.39,B
RES2189,SCT211-0365/2021,Walter Smith,UNIT005,56.31,C
RES2190,SCT211-0365/2021,Walter Smith,UNIT006,99.31,A
RES2191,SCT211-0366/2022,Bethany Young,UNIT001,93.12,A
RES2192,SCT211-0366/2022,Bethany Young,UNIT002,94.89,A
RES2193,SCT211-0366/2022,Bethany Young,UNIT003,86.02,A
RES2194,SCT211-0366/2022,Bethany Young,UNIT004,59.21,C
RES2195,SCT211-0366/2022,Bethany Young,UNIT005,95.92,A
RES2196,SCT211-0366/2022,Bethany Young,UNIT006,95.62,A
RES2197,SCT211-0367/2023,James Vaughn,UNIT001,43.08,D
RES2198,SCT211-0367/2023,James Vaughn,UNIT002,80.32,A
RES2199,SCT211-0367/2023,James Vaughn,UNIT003,50.2,C
RES2200,SCT211-0367/2023,James Vaughn,UNIT004,98.97,A
RES2201,SCT211-0367/2023,James Vaughn,UNIT005,88.6,A
RES2202,SCT211-0367/2023,James Vaughn,UNIT006,59.96,C
RES2203,SCT211-0368/2024,James Hicks,UNIT001,93.78,A
RES2204,SCT211-0368/2024,James Hicks,UNIT002,41.44,D
RES2205,SCT211-0368/2024,James Hicks,UNIT003,87.16,A
RES2206,SCT211-0368/2024,James Hicks,UNIT004,96.09,A
RES2207,SCT211-0368/2024,James Hicks,UNIT005,85.57,A
RES2208,SCT211-0368/2024,James Hicks,UNIT006,90.03,A
RES2209,SCT211-0369/2021,Hannah Keller,UNIT001,66.42,B
RES2210,SCT211-0369/2021,Hannah Keller,UNIT002,65.33,B
RES2211,SCT211-0369/2021,Hannah Keller,UNIT003,87.34,A
RES2212,SCT211-0369/2021,Hannah Keller,UNIT004,74.26,A
RES2213,SCT211-0369/2021,Hannah Keller,UNIT005,77.22,A
RES2214,SCT211-0369/2021,Hannah Keller,UNIT006,75.26,A
RES2215,SCT211-0370/2023,Todd Fitzgerald,UNIT001,69.14,B
RES2216,SCT211-0370/2023,Todd Fitzgerald,UNIT002,83.98,A
RES2217,SCT211-0370/2023,Todd Fitzgerald,UNIT003,92.82,A
RES2218,SCT211-0370/2023,Todd Fitzgerald,UNIT004,84.4,A
RES2219,SCT211-0370/2023,Todd Fitzgerald,UNIT005,60.32,B
RES2220,SCT211-0370/2023,Todd Fitzgerald,UNIT006,52.61,C
RES2221,SCT211-0371/2022,Mr. Michael Gamble,UNIT001,77.27,A
RES2222,SCT211-0371/2022,Mr. Michael Gamble,UNIT002,84.01,A
RES2223,SCT211-0371/2022,Mr. Michael Gamble,UNIT003,82.55,A
RES2224,SCT211-0371/2022,Mr. Michael Gamble,UNIT004,63.59,B
RES2225,SCT211-0371/2022,Mr. Michael Gamble,UNIT005,99.73,A
RES2226,SCT211-0371/2022,Mr. Michael Gamble,UNIT006,44.94,D
RES2227,SCT211-0372/2021,William Park,UNIT001,42.68,D
RES2228,SCT211-0372/2021,William Park,UNIT002,50.36,C
RES2229,SCT211-0372/2021,William Park,UNIT003,40.73,D
RES2230,SCT211-0372/2021,William Park,UNIT004,62.14,B
RES2231,SCT211-0372/2021,William Park,UNIT005,94.07,A
RES2232,SCT211-0372/2021,William Park,UNIT006,98.47,A
RES2233,SCT211-0373/2024,Joshua Turner,UNIT001,87.75,A
RES2234,SCT211-0373/2024,Joshua Turner,UNIT002,61.98,B
RES2235,SCT211-0373/2024,Joshua Turner,UNIT003,81.28,A
RES2236,SCT211-0373/2024,Joshua Turner,UNIT004,67.56,B
RES2237,SCT211-0373/2024,Joshua Turner,UNIT005,45.15,D
